key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,practice_reward_seq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_keypress_time,practice_resp_keys,reward_img,cumulative_reward,trial_reward,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,5,2,,,431.182,11,right,0.585,431.781,1.5,0.3,"[3,2,1]",0.649163616,stimuli/card_100_transparent.png,100,11,0,11,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,5,2,,,433.582,12,right,0.64,434.232,1,0.3,"[3,2,1]",0.821128593,stimuli/card_100_transparent.png,100,12,0,12,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,5,2,,,435.532,13,right,0.535,436.099,1.5,0.3,"[3,2,1]",0.583531528,stimuli/card_100_transparent.png,100,13,0,13,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,5,2,,,437.898,14,right,0.884,438.798,1,0.3,"[3,2,1]",0.810635716,stimuli/card_100_transparent.png,100,14,0,14,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[670,760,480,440,920]",4,0,4,0,1,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,6,4,"[7,15]","[[2,3,1],[1,2,3]]",445.1,0,right,1.092,446.215,1.5,0.3,"[2,3,1]",0.146205046,stimuli/card_10_transparent.png,10,0,0,0,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,6,4,,,448.015,1,right,0.736,448.765,0.5,0.3,"[2,3,1]",0.206525242,stimuli/card_100_transparent.png,100,1,0,1,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,6,4,,,449.566,2,right,0.703,450.298,0.5,0.3,"[2,3,1]",0.43285464,stimuli/card_100_transparent.png,100,2,0,2,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,6,4,,,451.099,3,right,0.617,451.748,1,0.3,"[2,3,1]",0.282975575,stimuli/card_100_transparent.png,100,3,0,3,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,,,6,4,,,453.049,4,right,0.533,453.615,0.5,0.3,"[2,3,1]",0.994086667,stimuli/card_100_transparent.png,100,4,0,4,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,,,6,4,,,454.415,5,right,0.519,454.965,1,0.3,"[2,3,1]",0.035057127,stimuli/card_0_transparent.png,0,5,0,5,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,6,4,,,456.265,6,right,0.675,456.965,1.5,0.3,"[2,3,1]",0.284551574,stimuli/card_100_transparent.png,100,6,0,6,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,6,4,,,458.765,7,right,0.55,459.332,1.5,0.3,"[1,2,3]",0.816948395,stimuli/card_0_transparent.png,0,7,0,7,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,6,4,,,461.132,8,right,0.987,462.148,0.5,0.3,"[1,2,3]",0.300371163,stimuli/card_0_transparent.png,0,8,0,8,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,6,4,,,462.948,9,right,0.5,463.481,1,0.3,"[1,2,3]",0.244006747,stimuli/card_0_transparent.png,0,9,0,9,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,6,4,,,464.782,10,up,0.7,465.515,1.5,0.3,"[1,2,3]",0.540707478,stimuli/card_10_transparent.png,10,10,0,10,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,6,4,,,467.315,11,up,0.572,467.915,1.5,0.3,"[1,2,3]",0.318180359,stimuli/card_10_transparent.png,10,11,0,11,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,6,4,,,469.714,12,left,0.703,470.431,0.5,0.3,"[1,2,3]",0.591474167,stimuli/card_100_transparent.png,100,12,0,12,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,6,4,,,471.232,13,left,0.549,471.814,1.5,0.3,"[1,2,3]",0.249392903,stimuli/card_100_transparent.png,100,13,0,13,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,,,,,,,6,4,,,473.615,14,left,0.526,474.148,1.5,0.3,"[1,2,3]",0.455375017,stimuli/card_100_transparent.png,100,14,0,14,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[670,760,480,440,920,830]",5,0,5,0,1,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,7,10,"[10,15]","[[3,1,2],[1,3,2]]",480.95,0,left,0.793,481.764,0.5,0.3,"[3,1,2]",0.05631384,stimuli/card_100_transparent.png,100,0,0,0,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,7,10,,,482.564,1,left,0.827,483.398,1,0.3,"[3,1,2]",0.08350191,stimuli/card_100_transparent.png,100,1,0,1,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,7,10,,,484.698,2,left,0.527,485.232,0.5,0.3,"[3,1,2]",0.407654772,stimuli/card_0_transparent.png,0,2,0,2,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,7,10,,,486.032,3,left,0.655,486.715,1.5,0.3,"[3,1,2]",0.673158294,stimuli/card_0_transparent.png,0,3,0,3,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,7,10,,,488.514,4,left,0.577,489.115,1,0.3,"[3,1,2]",0.996891784,stimuli/card_0_transparent.png,0,4,0,4,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,7,10,,,490.414,5,up,0.621,491.048,1,0.3,"[3,1,2]",0.228534371,stimuli/card_100_transparent.png,100,5,0,5,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,7,10,,,492.348,6,up,0.522,492.881,1.5,0.3,"[3,1,2]",0.501430288,stimuli/card_100_transparent.png,100,6,0,6,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,7,10,,,494.681,7,up,0.533,495.231,1,0.3,"[3,1,2]",0.819126168,stimuli/card_100_transparent.png,100,7,0,7,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,7,10,,,496.531,8,up,0.856,497.398,1.5,0.3,"[3,1,2]",0.691017373,stimuli/card_100_transparent.png,100,8,0,8,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,7,10,,,499.197,9,up,0.62,499.831,1,0.3,"[3,1,2]",0.550111754,stimuli/card_100_transparent.png,100,9,0,9,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,7,10,,,501.131,10,up,0.518,501.665,0.5,0.3,"[1,3,2]",0.543223131,stimuli/card_0_transparent.png,0,10,0,10,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,,,,,,,,,,,,,7,10,,,502.464,11,up,0.589,503.064,1,0.3,"[1,3,2]",0.190043633,stimuli/card_10_transparent.png,10,11,0,11,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,,,,,,,,,,,,,7,10,,,504.364,12,up,0.666,505.048,1,0.3,"[1,3,2]",0.849871213,stimuli/card_0_transparent.png,0,12,0,12,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,7,10,,,506.348,13,right,0.522,506.898,1.5,0.3,"[1,3,2]",0.530959454,stimuli/card_10_transparent.png,10,13,0,13,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,7,10,,,508.697,14,right,0.751,509.465,0.5,0.3,"[1,3,2]",0.766575734,stimuli/card_10_transparent.png,10,14,0,14,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[670,760,480,440,920,830,730]",6,0,6,0,1,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,8,7,"[9,15]","[[1,3,2],[2,3,1]]",515.266,0,left,1.226,516.514,1.5,0.3,"[1,3,2]",0.025130699,stimuli/card_0_transparent.png,0,0,0,0,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,8,7,,,518.315,1,up,0.727,519.081,1,0.3,"[1,3,2]",0.865105659,stimuli/card_0_transparent.png,0,1,0,1,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,8,7,,,520.381,2,right,0.567,520.964,1,0.3,"[1,3,2]",0.525702693,stimuli/card_10_transparent.png,10,2,0,2,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,8,7,,,522.264,3,right,0.649,522.931,1,0.3,"[1,3,2]",0.22806777,stimuli/card_10_transparent.png,10,3,0,3,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,8,7,,,524.231,4,right,0.535,524.781,0.5,0.3,"[1,3,2]",0.925054478,stimuli/card_10_transparent.png,10,4,0,4,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,8,7,,,525.581,5,up,0.602,526.198,0.5,0.3,"[1,3,2]",0.801072475,stimuli/card_0_transparent.png,0,5,0,5,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,8,7,,,526.998,6,left,0.64,527.648,0.5,0.3,"[1,3,2]",0.483593031,stimuli/card_100_transparent.png,100,6,0,6,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,8,7,,,528.447,7,left,0.667,529.13,1.5,0.3,"[1,3,2]",0.246657256,stimuli/card_100_transparent.png,100,7,0,7,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,8,7,,,530.931,8,left,0.733,531.681,1.5,0.3,"[1,3,2]",0.721379898,stimuli/card_100_transparent.png,100,8,0,8,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,8,7,,,533.481,9,left,0.578,534.081,1,0.3,"[2,3,1]",0.397675208,stimuli/card_10_transparent.png,10,9,0,9,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,8,7,,,535.381,10,left,0.609,536.014,0.5,0.3,"[2,3,1]",0.226458145,stimuli/card_10_transparent.png,10,10,0,10,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,8,7,,,536.814,11,left,0.558,537.381,0.5,0.3,"[2,3,1]",0.453408848,stimuli/card_10_transparent.png,10,11,0,11,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,,,,8,7,,,538.181,12,up,0.593,538.798,1,0.3,"[2,3,1]",0.009969408,stimuli/card_100_transparent.png,100,12,0,12,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,,,,8,7,,,540.098,13,up,0.702,540.83,1.5,0.3,"[2,3,1]",0.275996726,stimuli/card_0_transparent.png,0,13,0,13,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,,,,8,7,,,542.631,14,up,0.618,543.264,1,0.3,"[2,3,1]",0.776553526,stimuli/card_0_transparent.png,0,14,0,14,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[670,760,480,440,920,830,730,460]",7,0,7,0,1,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,9,9,"[8,15]","[[3,2,1],[3,1,2]]",549.565,0,right,1.301,550.897,0.5,0.3,"[3,2,1]",0.602005144,stimuli/card_100_transparent.png,100,0,0,0,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,9,9,,,551.697,1,right,0.834,552.548,1,0.3,"[3,2,1]",0.142273651,stimuli/card_10_transparent.png,10,1,0,1,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,9,9,,,553.847,2,right,0.568,554.43,0.5,0.3,"[3,2,1]",0.033090917,stimuli/card_0_transparent.png,0,2,0,2,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,9,9,,,555.23,3,right,0.54,555.781,0.5,0.3,"[3,2,1]",0.857536917,stimuli/card_100_transparent.png,100,3,0,3,0,1,,,,,,,,,,
